CELL	chrom	start	end	CN states
leaf2	chr_1	237000000	238000000	1,1
leaf3	chr_1	237000000	238000000	1,1
leaf4	chr_1	237000000	238000000	1,1
leaf5	chr_1	237000000	238000000	1,1
leaf6	chr_1	237000000	238000000	1,1
leaf7	chr_1	237000000	238000000	1,1
leaf8	chr_1	237000000	238000000	1,1
leaf9	chr_1	237000000	238000000	1,1
leaf10	chr_1	237000000	238000000	1,1
leaf1	chr_1	238000000	239000000	1,1
leaf2	chr_1	238000000	239000000	1,1
leaf3	chr_1	238000000	239000000	1,1
leaf4	chr_1	238000000	239000000	1,1
leaf5	chr_1	238000000	239000000	1,1
leaf6	chr_1	238000000	239000000	1,1
leaf7	chr_1	238000000	239000000	1,1
leaf8	chr_1	238000000	239000000	1,1
leaf9	chr_1	238000000	239000000	1,1
leaf10	chr_1	238000000	239000000	1,1
leaf1	chr_1	239000000	240000000	1,1
leaf2	chr_1	239000000	240000000	1,1
leaf3	chr_1	239000000	240000000	1,1
leaf4	chr_1	239000000	240000000	1,1
leaf5	chr_1	239000000	240000000	1,1
leaf6	chr_1	239000000	240000000	1,1
leaf7	chr_1	239000000	240000000	1,1
leaf8	chr_1	239000000	240000000	1,1
leaf9	chr_1	239000000	240000000	1,1
leaf10	chr_1	239000000	240000000	1,1
leaf1	chr_1	240000000	241000000	1,1
leaf2	chr_1	240000000	241000000	1,1
leaf3	chr_1	240000000	241000000	1,1
leaf4	chr_1	240000000	241000000	1,1
leaf5	chr_1	240000000	241000000	1,1
leaf6	chr_1	240000000	241000000	1,1
leaf7	chr_1	240000000	241000000	1,1
leaf8	chr_1	240000000	241000000	1,1
leaf9	chr_1	240000000	241000000	1,1
leaf10	chr_1	240000000	241000000	1,1
leaf1	chr_1	241000000	242000000	1,1
leaf2	chr_1	241000000	242000000	1,1
leaf3	chr_1	241000000	242000000	1,1
leaf4	chr_1	241000000	242000000	1,1
leaf5	chr_1	241000000	242000000	1,1
leaf6	chr_1	241000000	242000000	1,1
leaf7	chr_1	241000000	242000000	1,1
leaf8	chr_1	241000000	242000000	1,1
leaf9	chr_1	241000000	242000000	1,1
leaf10	chr_1	241000000	242000000	1,1
leaf1	chr_1	242000000	243000000	1,1
leaf2	chr_1	242000000	243000000	1,1
leaf3	chr_1	242000000	243000000	1,1
leaf4	chr_1	242000000	243000000	1,1
leaf5	chr_1	242000000	243000000	1,1
leaf6	chr_1	242000000	243000000	1,1
leaf7	chr_1	242000000	243000000	1,1
leaf8	chr_1	242000000	243000000	1,1
leaf9	chr_1	242000000	243000000	1,1
leaf10	chr_1	242000000	243000000	1,1
leaf1	chr_1	243000000	244000000	1,1
leaf2	chr_1	243000000	244000000	1,1
leaf3	chr_1	243000000	244000000	1,1
leaf4	chr_1	243000000	244000000	1,1
leaf5	chr_1	243000000	244000000	1,1
leaf6	chr_1	243000000	244000000	1,1
leaf7	chr_1	243000000	244000000	1,1
leaf8	chr_1	243000000	244000000	1,1
leaf9	chr_1	243000000	244000000	1,1
leaf10	chr_1	243000000	244000000	1,1
leaf1	chr_1	244000000	245000000	1,1
leaf2	chr_1	244000000	245000000	1,1
leaf3	chr_1	244000000	245000000	1,1
leaf4	chr_1	244000000	245000000	1,1
leaf5	chr_1	244000000	245000000	1,1
leaf6	chr_1	244000000	245000000	1,1
leaf7	chr_1	244000000	245000000	1,1
leaf8	chr_1	244000000	245000000	1,1
leaf9	chr_1	244000000	245000000	1,1
leaf10	chr_1	244000000	245000000	1,1
leaf1	chr_1	245000000	246000000	1,1
leaf2	chr_1	245000000	246000000	1,1
leaf3	chr_1	245000000	246000000	1,1
leaf4	chr_1	245000000	246000000	1,1
leaf5	chr_1	245000000	246000000	1,1
leaf6	chr_1	245000000	246000000	1,1
leaf7	chr_1	245000000	246000000	1,1
leaf8	chr_1	245000000	246000000	1,1
leaf9	chr_1	245000000	246000000	1,1
leaf10	chr_1	245000000	246000000	1,1
leaf1	chr_1	246000000	247000000	1,1
leaf2	chr_1	246000000	247000000	1,1
leaf3	chr_1	246000000	247000000	1,1
leaf4	chr_1	246000000	247000000	1,1
leaf5	chr_1	246000000	247000000	1,1
leaf6	chr_1	246000000	247000000	1,1
leaf7	chr_1	246000000	247000000	1,1
leaf8	chr_1	246000000	247000000	1,1
leaf9	chr_1	246000000	247000000	1,1
leaf10	chr_1	246000000	247000000	1,1
leaf1	chr_1	247000000	248000000	1,1
leaf2	chr_1	247000000	248000000	1,1
leaf3	chr_1	247000000	248000000	1,1
leaf4	chr_1	247000000	248000000	1,1
leaf5	chr_1	247000000	248000000	1,1
leaf6	chr_1	247000000	248000000	1,1
leaf7	chr_1	247000000	248000000	1,1
leaf8	chr_1	247000000	248000000	1,1
leaf9	chr_1	247000000	248000000	1,1
leaf10	chr_1	247000000	248000000	1,1
leaf1	chr_1	248000000	249250000	1,1
leaf2	chr_1	248000000	249250000	1,1
leaf3	chr_1	248000000	249250000	1,1
leaf4	chr_1	248000000	249250000	1,1
leaf5	chr_1	248000000	249250000	1,1
leaf6	chr_1	248000000	249250000	1,1
leaf7	chr_1	248000000	249250000	1,1
leaf8	chr_1	248000000	249250000	1,1
leaf9	chr_1	248000000	249250000	1,1
leaf10	chr_1	248000000	249250000	1,1
leaf1	chr_2	0	1000000	1,1
leaf2	chr_2	0	1000000	1,1
leaf3	chr_2	0	1000000	1,1
leaf4	chr_2	0	1000000	1,1
leaf5	chr_2	0	1000000	1,1
leaf6	chr_2	0	1000000	1,1
leaf7	chr_2	0	1000000	1,1
leaf8	chr_2	0	1000000	1,1
leaf9	chr_2	0	1000000	1,1
leaf10	chr_2	0	1000000	1,1
leaf1	chr_2	1000000	2000000	1,1
leaf2	chr_2	1000000	2000000	1,1
leaf3	chr_2	1000000	2000000	1,1
leaf4	chr_2	1000000	2000000	1,1
leaf5	chr_2	1000000	2000000	1,1
leaf6	chr_2	1000000	2000000	1,1
leaf7	chr_2	1000000	2000000	1,1
leaf8	chr_2	1000000	2000000	1,1
leaf9	chr_2	1000000	2000000	1,1
leaf10	chr_2	1000000	2000000	1,1
leaf1	chr_2	2000000	3000000	1,1
leaf2	chr_2	2000000	3000000	1,1
leaf3	chr_2	2000000	3000000	1,1
leaf4	chr_2	2000000	3000000	1,1
leaf5	chr_2	2000000	3000000	1,1
leaf6	chr_2	2000000	3000000	1,1
leaf7	chr_2	2000000	3000000	1,1
leaf8	chr_2	2000000	3000000	1,1
leaf9	chr_2	2000000	3000000	1,1
leaf10	chr_2	2000000	3000000	1,1
leaf1	chr_2	3000000	4000000	1,1
leaf2	chr_2	3000000	4000000	1,1
leaf3	chr_2	3000000	4000000	1,1
leaf4	chr_2	3000000	4000000	1,1
leaf5	chr_2	3000000	4000000	1,1
leaf6	chr_2	3000000	4000000	1,1
leaf7	chr_2	3000000	4000000	1,1
leaf8	chr_2	3000000	4000000	1,1
leaf9	chr_2	3000000	4000000	1,1
leaf10	chr_2	3000000	4000000	1,1
leaf1	chr_2	4000000	5000000	1,1
leaf2	chr_2	4000000	5000000	1,1
leaf3	chr_2	4000000	5000000	1,1
leaf4	chr_2	4000000	5000000	1,1
leaf5	chr_2	4000000	5000000	1,1
leaf6	chr_2	4000000	5000000	1,1
leaf7	chr_2	4000000	5000000	1,1
leaf8	chr_2	4000000	5000000	1,1
leaf9	chr_2	4000000	5000000	1,1
leaf10	chr_2	4000000	5000000	1,1
leaf1	chr_2	5000000	6000000	1,1
leaf2	chr_2	5000000	6000000	1,1
leaf3	chr_2	5000000	6000000	1,1
leaf4	chr_2	5000000	6000000	1,1
leaf5	chr_2	5000000	6000000	1,1
leaf6	chr_2	5000000	6000000	1,1
leaf7	chr_2	5000000	6000000	1,1
leaf8	chr_2	5000000	6000000	1,1
leaf9	chr_2	5000000	6000000	1,1
leaf10	chr_2	5000000	6000000	1,1
leaf1	chr_2	6000000	7000000	1,1
leaf2	chr_2	6000000	7000000	1,1
leaf3	chr_2	6000000	7000000	1,1
leaf4	chr_2	6000000	7000000	1,1
leaf5	chr_2	6000000	7000000	1,1
leaf6	chr_2	6000000	7000000	1,1
leaf7	chr_2	6000000	7000000	1,1
leaf8	chr_2	6000000	7000000	1,1
leaf9	chr_2	6000000	7000000	1,1
leaf10	chr_2	6000000	7000000	1,1
leaf1	chr_2	7000000	8000000	1,1
leaf2	chr_2	7000000	8000000	1,1
leaf3	chr_2	7000000	8000000	1,1
leaf4	chr_2	7000000	8000000	1,1
leaf5	chr_2	7000000	8000000	1,1
leaf6	chr_2	7000000	8000000	1,1
leaf7	chr_2	7000000	8000000	1,1
leaf8	chr_2	7000000	8000000	1,1
leaf9	chr_2	7000000	8000000	1,1
leaf10	chr_2	7000000	8000000	1,1
leaf1	chr_2	8000000	9000000	1,1
leaf2	chr_2	8000000	9000000	1,1
leaf3	chr_2	8000000	9000000	1,1
leaf4	chr_2	8000000	9000000	1,1
leaf5	chr_2	8000000	9000000	1,1
leaf6	chr_2	8000000	9000000	1,1
leaf7	chr_2	8000000	9000000	1,1
leaf8	chr_2	8000000	9000000	1,1
leaf9	chr_2	8000000	9000000	1,1
leaf10	chr_2	8000000	9000000	1,1
leaf1	chr_2	9000000	10000000	1,1
leaf2	chr_2	9000000	10000000	1,1
leaf3	chr_2	9000000	10000000	1,1
leaf4	chr_2	9000000	10000000	1,1
leaf5	chr_2	9000000	10000000	1,1
leaf6	chr_2	9000000	10000000	1,1
leaf7	chr_2	9000000	10000000	1,1
leaf8	chr_2	9000000	10000000	1,1
leaf9	chr_2	9000000	10000000	1,1
leaf10	chr_2	9000000	10000000	1,1
leaf1	chr_2	10000000	11000000	1,1
leaf2	chr_2	10000000	11000000	1,1
leaf3	chr_2	10000000	11000000	1,1
leaf4	chr_2	10000000	11000000	1,1
leaf5	chr_2	10000000	11000000	1,1
leaf6	chr_2	10000000	11000000	1,1
leaf7	chr_2	10000000	11000000	1,1
leaf8	chr_2	10000000	11000000	1,1
leaf9	chr_2	10000000	11000000	1,1
leaf10	chr_2	10000000	11000000	1,1
leaf1	chr_2	11000000	12000000	1,1
leaf2	chr_2	11000000	12000000	1,1
leaf3	chr_2	11000000	12000000	1,1
leaf4	chr_2	11000000	12000000	1,1
leaf5	chr_2	11000000	12000000	1,1
leaf6	chr_2	11000000	12000000	1,1
leaf7	chr_2	11000000	12000000	1,1
leaf8	chr_2	11000000	12000000	1,1
leaf9	chr_2	11000000	12000000	1,1
leaf10	chr_2	11000000	12000000	1,1
leaf1	chr_2	12000000	13000000	1,1
leaf2	chr_2	12000000	13000000	1,1
leaf3	chr_2	12000000	13000000	1,1
leaf4	chr_2	12000000	13000000	1,1
leaf5	chr_2	12000000	13000000	1,1
leaf6	chr_2	12000000	13000000	1,1
leaf7	chr_2	12000000	13000000	1,1
leaf8	chr_2	12000000	13000000	1,1
leaf9	chr_2	12000000	13000000	1,1
leaf10	chr_2	12000000	13000000	1,1
leaf1	chr_2	13000000	14000000	1,1
leaf2	chr_2	13000000	14000000	1,1
leaf3	chr_2	13000000	14000000	1,1
leaf4	chr_2	13000000	14000000	1,1
leaf5	chr_2	13000000	14000000	1,1
leaf6	chr_2	13000000	14000000	1,1
leaf7	chr_2	13000000	14000000	1,1
leaf8	chr_2	13000000	14000000	1,1
leaf9	chr_2	13000000	14000000	1,1
leaf10	chr_2	13000000	14000000	1,1
leaf1	chr_2	14000000	15000000	1,1
leaf2	chr_2	14000000	15000000	1,1
leaf3	chr_2	14000000	15000000	1,1
leaf4	chr_2	14000000	15000000	1,1
leaf5	chr_2	14000000	15000000	1,1
leaf6	chr_2	14000000	15000000	1,1
leaf7	chr_2	14000000	15000000	1,1
leaf8	chr_2	14000000	15000000	1,1
leaf9	chr_2	14000000	15000000	1,1
leaf10	chr_2	14000000	15000000	1,1
leaf1	chr_2	15000000	16000000	1,1
leaf2	chr_2	15000000	16000000	1,1
leaf3	chr_2	15000000	16000000	1,1
leaf4	chr_2	15000000	16000000	1,1
leaf5	chr_2	15000000	16000000	1,1
leaf6	chr_2	15000000	16000000	1,1
leaf7	chr_2	15000000	16000000	1,1
leaf8	chr_2	15000000	16000000	1,1
leaf9	chr_2	15000000	16000000	1,1
leaf10	chr_2	15000000	16000000	1,1
leaf1	chr_2	16000000	17000000	1,1
leaf2	chr_2	16000000	17000000	1,1
leaf3	chr_2	16000000	17000000	1,1
leaf4	chr_2	16000000	17000000	1,1
leaf5	chr_2	16000000	17000000	1,1
leaf6	chr_2	16000000	17000000	1,1
leaf7	chr_2	16000000	17000000	1,1
leaf8	chr_2	16000000	17000000	1,1
leaf9	chr_2	16000000	17000000	1,1
leaf10	chr_2	16000000	17000000	1,1
leaf1	chr_2	17000000	18000000	1,1
leaf2	chr_2	17000000	18000000	1,1
leaf3	chr_2	17000000	18000000	1,1
leaf4	chr_2	17000000	18000000	1,1
leaf5	chr_2	17000000	18000000	1,1
leaf6	chr_2	17000000	18000000	1,1
leaf7	chr_2	17000000	18000000	1,1
leaf8	chr_2	17000000	18000000	1,1
leaf9	chr_2	17000000	18000000	1,1
leaf10	chr_2	17000000	18000000	1,1
leaf1	chr_2	18000000	19000000	1,1
leaf2	chr_2	18000000	19000000	1,1
leaf3	chr_2	18000000	19000000	1,1
leaf4	chr_2	18000000	19000000	1,1
leaf5	chr_2	18000000	19000000	1,1
leaf6	chr_2	18000000	19000000	1,1
leaf7	chr_2	18000000	19000000	1,1
leaf8	chr_2	18000000	19000000	1,1
leaf9	chr_2	18000000	19000000	1,1
leaf10	chr_2	18000000	19000000	1,1
leaf1	chr_2	19000000	20000000	1,1
leaf2	chr_2	19000000	20000000	1,1
leaf3	chr_2	19000000	20000000	1,1
leaf4	chr_2	19000000	20000000	1,1
leaf5	chr_2	19000000	20000000	1,1
leaf6	chr_2	19000000	20000000	1,1
leaf7	chr_2	19000000	20000000	1,1
leaf8	chr_2	19000000	20000000	1,1
leaf9	chr_2	19000000	20000000	1,1
leaf10	chr_2	19000000	20000000	1,1
leaf1	chr_2	20000000	21000000	1,1
leaf2	chr_2	20000000	21000000	1,1
leaf3	chr_2	20000000	21000000	1,1
leaf4	chr_2	20000000	21000000	1,1
leaf5	chr_2	20000000	21000000	1,1
leaf6	chr_2	20000000	21000000	1,1
leaf7	chr_2	20000000	21000000	1,1
leaf8	chr_2	20000000	21000000	1,1
leaf9	chr_2	20000000	21000000	1,1
leaf10	chr_2	20000000	21000000	1,1
leaf1	chr_2	21000000	22000000	1,1
leaf2	chr_2	21000000	22000000	1,1
leaf3	chr_2	21000000	22000000	1,1
leaf4	chr_2	21000000	22000000	1,1
leaf5	chr_2	21000000	22000000	1,1
leaf6	chr_2	21000000	22000000	1,1
leaf7	chr_2	21000000	22000000	1,1
leaf8	chr_2	21000000	22000000	1,1
leaf9	chr_2	21000000	22000000	1,1
leaf10	chr_2	21000000	22000000	1,1
leaf1	chr_2	22000000	23000000	1,1
leaf2	chr_2	22000000	23000000	1,1
leaf3	chr_2	22000000	23000000	1,1
leaf4	chr_2	22000000	23000000	1,1
leaf5	chr_2	22000000	23000000	1,1
leaf6	chr_2	22000000	23000000	1,1
leaf7	chr_2	22000000	23000000	1,1
leaf8	chr_2	22000000	23000000	1,1
leaf9	chr_2	22000000	23000000	1,1
leaf10	chr_2	22000000	23000000	1,1
leaf1	chr_2	23000000	24000000	1,1
leaf2	chr_2	23000000	24000000	1,1
leaf3	chr_2	23000000	24000000	1,1
leaf4	chr_2	23000000	24000000	1,1
leaf5	chr_2	23000000	24000000	1,1
leaf6	chr_2	23000000	24000000	1,1
leaf7	chr_2	23000000	24000000	1,1
leaf8	chr_2	23000000	24000000	1,1
leaf9	chr_2	23000000	24000000	1,1
leaf10	chr_2	23000000	24000000	1,1
leaf1	chr_2	24000000	25000000	1,1
leaf2	chr_2	24000000	25000000	1,1
leaf3	chr_2	24000000	25000000	1,1
leaf4	chr_2	24000000	25000000	1,1
leaf5	chr_2	24000000	25000000	1,1
leaf6	chr_2	24000000	25000000	1,1
leaf7	chr_2	24000000	25000000	1,1
leaf8	chr_2	24000000	25000000	1,1
leaf9	chr_2	24000000	25000000	1,1
leaf10	chr_2	24000000	25000000	1,1
leaf1	chr_2	25000000	26000000	1,1
leaf2	chr_2	25000000	26000000	1,1
leaf3	chr_2	25000000	26000000	1,1
leaf4	chr_2	25000000	26000000	1,1
leaf5	chr_2	25000000	26000000	1,1
leaf6	chr_2	25000000	26000000	1,1
leaf7	chr_2	25000000	26000000	1,1
leaf8	chr_2	25000000	26000000	1,1
leaf9	chr_2	25000000	26000000	1,1
leaf10	chr_2	25000000	26000000	1,1
leaf1	chr_2	26000000	27000000	1,1
leaf2	chr_2	26000000	27000000	1,1
leaf3	chr_2	26000000	27000000	1,1
leaf4	chr_2	26000000	27000000	1,1
leaf5	chr_2	26000000	27000000	1,1
leaf6	chr_2	26000000	27000000	1,1
leaf7	chr_2	26000000	27000000	1,1
leaf8	chr_2	26000000	27000000	1,1
leaf9	chr_2	26000000	27000000	1,1
leaf10	chr_2	26000000	27000000	1,1
leaf1	chr_2	27000000	28000000	1,1
leaf2	chr_2	27000000	28000000	1,1
leaf3	chr_2	27000000	28000000	1,1
leaf4	chr_2	27000000	28000000	1,1
leaf5	chr_2	27000000	28000000	1,1
leaf6	chr_2	27000000	28000000	1,1
leaf7	chr_2	27000000	28000000	1,1
leaf8	chr_2	27000000	28000000	1,1
leaf9	chr_2	27000000	28000000	1,1
leaf10	chr_2	27000000	28000000	1,1
leaf1	chr_2	28000000	29000000	1,1
leaf2	chr_2	28000000	29000000	1,1
leaf3	chr_2	28000000	29000000	1,1
leaf4	chr_2	28000000	29000000	1,1
leaf5	chr_2	28000000	29000000	1,1
leaf6	chr_2	28000000	29000000	1,1
leaf7	chr_2	28000000	29000000	1,1
leaf8	chr_2	28000000	29000000	1,1
leaf9	chr_2	28000000	29000000	1,1
leaf10	chr_2	28000000	29000000	1,1
leaf1	chr_2	29000000	30000000	1,1
leaf2	chr_2	29000000	30000000	1,1
leaf3	chr_2	29000000	30000000	1,1
leaf4	chr_2	29000000	30000000	1,1
leaf5	chr_2	29000000	30000000	1,1
leaf6	chr_2	29000000	30000000	1,1
leaf7	chr_2	29000000	30000000	1,1
leaf8	chr_2	29000000	30000000	1,1
leaf9	chr_2	29000000	30000000	1,1
leaf10	chr_2	29000000	30000000	1,1
leaf1	chr_2	30000000	31000000	1,1
leaf2	chr_2	30000000	31000000	1,1
leaf3	chr_2	30000000	31000000	1,1
leaf4	chr_2	30000000	31000000	1,1
leaf5	chr_2	30000000	31000000	1,1
leaf6	chr_2	30000000	31000000	1,1
leaf7	chr_2	30000000	31000000	1,1
leaf8	chr_2	30000000	31000000	1,1
leaf9	chr_2	30000000	31000000	1,1
leaf10	chr_2	30000000	31000000	1,1
leaf1	chr_2	31000000	32000000	1,1
leaf2	chr_2	31000000	32000000	1,1
leaf3	chr_2	31000000	32000000	1,1
leaf4	chr_2	31000000	32000000	1,1
leaf5	chr_2	31000000	32000000	1,1
leaf6	chr_2	31000000	32000000	1,1
leaf7	chr_2	31000000	32000000	1,1
leaf8	chr_2	31000000	32000000	1,1
leaf9	chr_2	31000000	32000000	1,1
leaf10	chr_2	31000000	32000000	1,1
leaf1	chr_2	32000000	33000000	1,1
leaf2	chr_2	32000000	33000000	1,1
leaf3	chr_2	32000000	33000000	1,1
leaf4	chr_2	32000000	33000000	1,1
leaf5	chr_2	32000000	33000000	1,1
leaf6	chr_2	32000000	33000000	1,1
leaf7	chr_2	32000000	33000000	1,1
leaf8	chr_2	32000000	33000000	1,1
leaf9	chr_2	32000000	33000000	1,1
leaf10	chr_2	32000000	33000000	1,1
leaf1	chr_2	33000000	34000000	1,1
leaf2	chr_2	33000000	34000000	1,1
leaf3	chr_2	33000000	34000000	1,1
leaf4	chr_2	33000000	34000000	1,1
leaf5	chr_2	33000000	34000000	1,1
leaf6	chr_2	33000000	34000000	1,1
leaf7	chr_2	33000000	34000000	1,1
leaf8	chr_2	33000000	34000000	1,1
leaf9	chr_2	33000000	34000000	1,1
leaf10	chr_2	33000000	34000000	1,1
leaf1	chr_2	34000000	35000000	1,1
leaf2	chr_2	34000000	35000000	1,1
leaf3	chr_2	34000000	35000000	1,1
leaf4	chr_2	34000000	35000000	1,1
leaf5	chr_2	34000000	35000000	1,1
leaf6	chr_2	34000000	35000000	1,1
leaf7	chr_2	34000000	35000000	1,1
leaf8	chr_2	34000000	35000000	1,1
leaf9	chr_2	34000000	35000000	1,1
leaf10	chr_2	34000000	35000000	1,1
leaf1	chr_2	35000000	36000000	1,1
leaf2	chr_2	35000000	36000000	1,1
leaf3	chr_2	35000000	36000000	1,1
leaf4	chr_2	35000000	36000000	1,1
leaf5	chr_2	35000000	36000000	1,1
leaf6	chr_2	35000000	36000000	1,1
leaf7	chr_2	35000000	36000000	1,1
leaf8	chr_2	35000000	36000000	1,1
leaf9	chr_2	35000000	36000000	1,1
leaf10	chr_2	35000000	36000000	1,1
leaf1	chr_2	36000000	37000000	1,1
leaf2	chr_2	36000000	37000000	1,1
leaf3	chr_2	36000000	37000000	1,1
leaf4	chr_2	36000000	37000000	1,1
leaf5	chr_2	36000000	37000000	1,1
leaf6	chr_2	36000000	37000000	1,1
leaf7	chr_2	36000000	37000000	1,1
leaf8	chr_2	36000000	37000000	1,1
leaf9	chr_2	36000000	37000000	1,1
leaf10	chr_2	36000000	37000000	1,1
leaf1	chr_2	37000000	38000000	1,1
leaf2	chr_2	37000000	38000000	1,1
leaf3	chr_2	37000000	38000000	1,1
leaf4	chr_2	37000000	38000000	1,1
leaf5	chr_2	37000000	38000000	1,1
leaf6	chr_2	37000000	38000000	1,1
leaf7	chr_2	37000000	38000000	1,1
leaf8	chr_2	37000000	38000000	1,1
leaf9	chr_2	37000000	38000000	1,1
leaf10	chr_2	37000000	38000000	1,1
leaf1	chr_2	38000000	39000000	1,1
leaf2	chr_2	38000000	39000000	1,1
leaf3	chr_2	38000000	39000000	1,1
leaf4	chr_2	38000000	39000000	1,1
leaf5	chr_2	38000000	39000000	1,1
leaf6	chr_2	38000000	39000000	1,1
leaf7	chr_2	38000000	39000000	1,1
leaf8	chr_2	38000000	39000000	1,1
leaf9	chr_2	38000000	39000000	1,1
leaf10	chr_2	38000000	39000000	1,1
leaf1	chr_2	39000000	40000000	1,1
leaf2	chr_2	39000000	40000000	1,1
leaf3	chr_2	39000000	40000000	1,1
leaf4	chr_2	39000000	40000000	1,1
leaf5	chr_2	39000000	40000000	1,1
leaf6	chr_2	39000000	40000000	1,1
leaf7	chr_2	39000000	40000000	1,1
leaf8	chr_2	39000000	40000000	1,1
leaf9	chr_2	39000000	40000000	1,1
leaf10	chr_2	39000000	40000000	1,1
leaf1	chr_2	40000000	41000000	1,1
leaf2	chr_2	40000000	41000000	1,1
leaf3	chr_2	40000000	41000000	1,1
leaf4	chr_2	40000000	41000000	1,1
leaf5	chr_2	40000000	41000000	1,1
leaf6	chr_2	40000000	41000000	1,1
leaf7	chr_2	40000000	41000000	1,1
leaf8	chr_2	40000000	41000000	1,1
leaf9	chr_2	40000000	41000000	1,1
leaf10	chr_2	40000000	41000000	1,1
leaf1	chr_2	41000000	42000000	1,1
leaf2	chr_2	41000000	42000000	1,1
leaf3	chr_2	41000000	42000000	0,1
leaf4	chr_2	41000000	42000000	1,1
leaf5	chr_2	41000000	42000000	1,1
leaf6	chr_2	41000000	42000000	1,1
leaf7	chr_2	41000000	42000000	1,1
leaf8	chr_2	41000000	42000000	1,1
leaf9	chr_2	41000000	42000000	1,1
leaf10	chr_2	41000000	42000000	1,1
leaf1	chr_2	42000000	43000000	1,1
leaf2	chr_2	42000000	43000000	1,1
leaf3	chr_2	42000000	43000000	0,1
leaf4	chr_2	42000000	43000000	1,1
leaf5	chr_2	42000000	43000000	1,1
leaf6	chr_2	42000000	43000000	1,1
leaf7	chr_2	42000000	43000000	1,1
leaf8	chr_2	42000000	43000000	1,1
leaf9	chr_2	42000000	43000000	1,1
leaf10	chr_2	42000000	43000000	1,1
leaf1	chr_2	43000000	44000000	1,1
leaf2	chr_2	43000000	44000000	1,1
leaf3	chr_2	43000000	44000000	0,1
leaf4	chr_2	43000000	44000000	1,1
leaf5	chr_2	43000000	44000000	1,1
leaf6	chr_2	43000000	44000000	1,1
leaf7	chr_2	43000000	44000000	1,1
leaf8	chr_2	43000000	44000000	1,1
leaf9	chr_2	43000000	44000000	1,1
leaf10	chr_2	43000000	44000000	1,1
leaf1	chr_2	44000000	45000000	1,1
leaf2	chr_2	44000000	45000000	1,1
leaf3	chr_2	44000000	45000000	1,1
leaf4	chr_2	44000000	45000000	1,1
leaf5	chr_2	44000000	45000000	1,1
leaf6	chr_2	44000000	45000000	1,1
leaf7	chr_2	44000000	45000000	1,1
leaf8	chr_2	44000000	45000000	1,1
leaf9	chr_2	44000000	45000000	1,1
leaf10	chr_2	44000000	45000000	1,1
leaf1	chr_2	45000000	46000000	1,1
leaf2	chr_2	45000000	46000000	1,1
leaf3	chr_2	45000000	46000000	1,1
leaf4	chr_2	45000000	46000000	1,1
leaf5	chr_2	45000000	46000000	1,1
leaf6	chr_2	45000000	46000000	1,1
leaf7	chr_2	45000000	46000000	1,1
leaf8	chr_2	45000000	46000000	1,1
leaf9	chr_2	45000000	46000000	1,1
leaf10	chr_2	45000000	46000000	1,1
leaf1	chr_2	46000000	47000000	1,1
leaf2	chr_2	46000000	47000000	1,1
leaf3	chr_2	46000000	47000000	1,1
leaf4	chr_2	46000000	47000000	1,1
leaf5	chr_2	46000000	47000000	1,1
leaf6	chr_2	46000000	47000000	1,1
leaf7	chr_2	46000000	47000000	1,1
leaf8	chr_2	46000000	47000000	1,1
leaf9	chr_2	46000000	47000000	1,1
leaf10	chr_2	46000000	47000000	1,1
leaf1	chr_2	47000000	48000000	1,1
leaf2	chr_2	47000000	48000000	1,1
leaf3	chr_2	47000000	48000000	1,1
leaf4	chr_2	47000000	48000000	1,1
leaf5	chr_2	47000000	48000000	1,1
leaf6	chr_2	47000000	48000000	1,1
leaf7	chr_2	47000000	48000000	1,1
leaf8	chr_2	47000000	48000000	1,1
leaf9	chr_2	47000000	48000000	1,1
leaf10	chr_2	47000000	48000000	1,1
leaf1	chr_2	48000000	49000000	1,1
leaf2	chr_2	48000000	49000000	1,1
leaf3	chr_2	48000000	49000000	1,1
leaf4	chr_2	48000000	49000000	1,1
leaf5	chr_2	48000000	49000000	1,1
leaf6	chr_2	48000000	49000000	1,1
leaf7	chr_2	48000000	49000000	1,1
leaf8	chr_2	48000000	49000000	1,1
leaf9	chr_2	48000000	49000000	1,1
leaf10	chr_2	48000000	49000000	1,1
leaf1	chr_2	49000000	50000000	1,1
leaf2	chr_2	49000000	50000000	1,1
leaf3	chr_2	49000000	50000000	1,1
leaf4	chr_2	49000000	50000000	1,1
leaf5	chr_2	49000000	50000000	1,1
leaf6	chr_2	49000000	50000000	1,1
leaf7	chr_2	49000000	50000000	1,1
leaf8	chr_2	49000000	50000000	1,1
leaf9	chr_2	49000000	50000000	1,1
leaf10	chr_2	49000000	50000000	1,1
leaf1	chr_2	50000000	51000000	1,1
leaf2	chr_2	50000000	51000000	1,1
leaf3	chr_2	50000000	51000000	1,1
leaf4	chr_2	50000000	51000000	1,1
leaf5	chr_2	50000000	51000000	1,1
leaf6	chr_2	50000000	51000000	1,1
leaf7	chr_2	50000000	51000000	1,1
leaf8	chr_2	50000000	51000000	1,1
leaf9	chr_2	50000000	51000000	1,1
leaf10	chr_2	50000000	51000000	1,1
leaf1	chr_2	51000000	52000000	1,1
leaf2	chr_2	51000000	52000000	1,1
leaf3	chr_2	51000000	52000000	1,1
leaf4	chr_2	51000000	52000000	1,1
leaf5	chr_2	51000000	52000000	1,1
leaf6	chr_2	51000000	52000000	1,1
leaf7	chr_2	51000000	52000000	1,1
